paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,response_def,response_value,response_units,gas_units,response_correction,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,elevation_metre,latitude,latitude_broad,elevation_broad,lichen_type,inv_T,mol,gram,min,npp_value,r_value,npp_error,r_error,n
3,sanchokappen1989,sanchokappen1989,figure 1b,pop,umbilicaria,subglabra,-1,C,CO2 exchange,0.473193473,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,42.64015477,1.08E-05,1,60,0.473193473,-0.086247086,,,
3,sanchokappen1989,sanchokappen1989,figure 1b,pop,umbilicaria,subglabra,5,C,CO2 exchange,0.743589744,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,41.72035996,1.69E-05,1,60,0.743589744,-0.146853147,,,
3,sanchokappen1989,sanchokappen1989,figure 1b,pop,umbilicaria,subglabra,10,C,CO2 exchange,0.79020979,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,40.98364161,1.80E-05,1,60,0.79020979,-0.268065268,,,
3,sanchokappen1989,sanchokappen1989,figure 1b,pop,umbilicaria,subglabra,14,C,CO2 exchange,0.748251748,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,40.41273941,1.70E-05,1,60,0.748251748,-0.337995338,,,
3,sanchokappen1989,sanchokappen1989,figure 1b,pop,umbilicaria,subglabra,19,C,CO2 exchange,0.776223776,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,39.72109574,1.76E-05,1,60,0.776223776,-0.515151515,,,
3,sanchokappen1989,sanchokappen1989,figure 1b,pop,umbilicaria,subglabra,24,C,CO2 exchange,0.524475524,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,39.05272799,1.19E-05,1,60,0.524475524,-0.715617716,,,
3,sanchokappen1989,sanchokappen1989,figure 1b,pop,umbilicaria,subglabra,28,C,CO2 exchange,0.333333333,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,38.53401335,7.57E-06,1,60,0.333333333,-0.925407925,,,
5,sanchokappen1989,sanchokappen1989,figure 1c,pop,umbilicaria,havaasii,-5,C,CO2 exchange,0.085596505,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,43.27621899,1.94E-06,1,60,0.085596505,-0.003106865,,,
5,sanchokappen1989,sanchokappen1989,figure 1c,pop,umbilicaria,havaasii,-1,C,CO2 exchange,0.222989936,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,42.64015477,5.07E-06,1,60,0.222989936,-0.038159561,,,
5,sanchokappen1989,sanchokappen1989,figure 1c,pop,umbilicaria,havaasii,9,C,CO2 exchange,0.33015301,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,41.12889641,7.50E-06,1,60,0.33015301,-0.266002083,,,
5,sanchokappen1989,sanchokappen1989,figure 1c,pop,umbilicaria,havaasii,14,C,CO2 exchange,0.373865173,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,40.41273941,8.50E-06,1,60,0.373865173,-0.365127926,,,
5,sanchokappen1989,sanchokappen1989,figure 1c,pop,umbilicaria,havaasii,19,C,CO2 exchange,0.314164971,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,39.72109574,7.14E-06,1,60,0.314164971,-0.538179006,,,
5,sanchokappen1989,sanchokappen1989,figure 1c,pop,umbilicaria,havaasii,24,C,CO2 exchange,0.1805741,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,39.05272799,4.10E-06,1,60,0.1805741,-0.812179429,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,-4,C,CO2 exchange,0.018517387,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,43.11543051,4.21E-07,1,60,0.018517387,-0.011099961,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,0,C,CO2 exchange,0.062637986,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,42.4840495,1.42E-06,1,60,0.062637986,-0.041520136,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,6,C,CO2 exchange,0.096531262,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,41.57090497,2.19E-06,1,60,0.096531262,-0.0718705,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,11,C,CO2 exchange,0.091016187,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,40.83940919,2.07E-06,1,60,0.091016187,-0.092307692,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,16,C,CO2 exchange,0.080387451,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,40.13321156,1.83E-06,1,60,0.080387451,-0.137545268,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,20,C,CO2 exchange,0.040228631,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,39.58559823,9.14E-07,1,60,0.040228631,-0.182730486,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,25,C,CO2 exchange,0.024782931,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,38.9217445,5.63E-07,1,60,0.024782931,-0.232977006,,,
7,sanchokappen1989,sanchokappen1989,figure 1d,pop,umbilicaria,cinereorufescens,31,C,CO2 exchange,-0.075064357,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,38.15393103,-1.71E-06,1,60,-0.075064357,-0.288057943,,,
9,sanchokappen1989,sanchokappen1989,figure 2a,pop,lasallia,pustulata,0,C,CO2 exchange,0.525909592,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,42.4840495,1.19E-05,1,60,0.525909592,-0.078280044,,,
9,sanchokappen1989,sanchokappen1989,figure 2a,pop,lasallia,pustulata,5,C,CO2 exchange,0.944873208,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,41.72035996,2.15E-05,1,60,0.944873208,-0.162072767,,,
9,sanchokappen1989,sanchokappen1989,figure 2a,pop,lasallia,pustulata,11,C,CO2 exchange,1.218302095,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,40.83940919,2.77E-05,1,60,1.218302095,-0.276736494,,,
9,sanchokappen1989,sanchokappen1989,figure 2a,pop,lasallia,pustulata,15,C,CO2 exchange,1.196251378,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,40.27249044,2.72E-05,1,60,1.196251378,-0.422271224,,,
9,sanchokappen1989,sanchokappen1989,figure 2a,pop,lasallia,pustulata,20,C,CO2 exchange,1.280044101,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,39.58559823,2.91E-05,1,60,1.280044101,-0.607497244,,,
9,sanchokappen1989,sanchokappen1989,figure 2a,pop,lasallia,pustulata,25,C,CO2 exchange,1.055126792,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,38.9217445,2.40E-05,1,60,1.055126792,-0.805953693,,,
11,sanchokappen1989,sanchokappen1989,figure 2b,pop,lasallia,hispanica,0,C,CO2 exchange,0.469298246,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,42.4840495,1.07E-05,1,60,0.469298246,-0.100877193,,,
11,sanchokappen1989,sanchokappen1989,figure 2b,pop,lasallia,hispanica,6,C,CO2 exchange,0.706140351,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,41.57090497,1.60E-05,1,60,0.706140351,-0.184210526,,,
11,sanchokappen1989,sanchokappen1989,figure 2b,pop,lasallia,hispanica,10,C,CO2 exchange,0.925438596,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,40.98364161,2.10E-05,1,60,0.925438596,-0.271929825,,,
11,sanchokappen1989,sanchokappen1989,figure 2b,pop,lasallia,hispanica,14,C,CO2 exchange,1.030701754,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,40.41273941,2.34E-05,1,60,1.030701754,-0.403508772,,,
11,sanchokappen1989,sanchokappen1989,figure 2b,pop,lasallia,hispanica,20,C,CO2 exchange,1.206140351,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,39.58559823,2.74E-05,1,60,1.206140351,-0.504385965,,,
11,sanchokappen1989,sanchokappen1989,figure 2b,pop,lasallia,hispanica,25,C,CO2 exchange,0.688596491,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,38.9217445,1.56E-05,1,60,0.688596491,-0.785087719,,,
11,sanchokappen1989,sanchokappen1989,figure 2b,pop,lasallia,hispanica,30,C,CO2 exchange,0.052631579,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1130,40.5926,temperate,high,green algae,38.27978928,1.20E-06,1,60,0.052631579,-0.881578947,,,
13,sanchokappen1989,sanchokappen1989,figure 2c,pop,lasallia,spodochroa,0,C,CO2 exchange,0.320739123,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1500,40.2997,temperate,high,green algae,42.4840495,7.29E-06,1,60,0.320739123,-0.096867749,,,
13,sanchokappen1989,sanchokappen1989,figure 2c,pop,lasallia,spodochroa,5,C,CO2 exchange,0.696912485,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1500,40.2997,temperate,high,green algae,41.72035996,1.58E-05,1,60,0.696912485,-0.152267868,,,
13,sanchokappen1989,sanchokappen1989,figure 2c,pop,lasallia,spodochroa,10,C,CO2 exchange,0.929257086,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1500,40.2997,temperate,high,green algae,40.98364161,2.11E-05,1,60,0.929257086,-0.281932881,,,
13,sanchokappen1989,sanchokappen1989,figure 2c,pop,lasallia,spodochroa,15,C,CO2 exchange,0.781045752,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1500,40.2997,temperate,high,green algae,40.27249044,1.77E-05,1,60,0.781045752,-0.388342963,,,
13,sanchokappen1989,sanchokappen1989,figure 2c,pop,lasallia,spodochroa,21,C,CO2 exchange,0.818479596,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1500,40.2997,temperate,high,green algae,39.451022,1.86E-05,1,60,0.818479596,-0.45771348,,,
13,sanchokappen1989,sanchokappen1989,figure 2c,pop,lasallia,spodochroa,25,C,CO2 exchange,0.832658508,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1500,40.2997,temperate,high,green algae,38.9217445,1.89E-05,1,60,0.832658508,-0.666181399,,,
13,sanchokappen1989,sanchokappen1989,figure 2c,pop,lasallia,spodochroa,30,C,CO2 exchange,0.433863337,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,1500,40.2997,temperate,high,green algae,38.27978928,9.86E-06,1,60,0.433863337,-0.791183295,,,
15,sanchokappen1989,sanchokappen1989,figure 2d,pop,umbilicaria,grisea,0,C,CO2 exchange,0.208095005,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,42.4840495,4.73E-06,1,60,0.208095005,-0.083273633,,,
15,sanchokappen1989,sanchokappen1989,figure 2d,pop,umbilicaria,grisea,4,C,CO2 exchange,0.398575528,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,41.87089346,9.06E-06,1,60,0.398575528,-0.15617265,,,
15,sanchokappen1989,sanchokappen1989,figure 2d,pop,umbilicaria,grisea,16,C,CO2 exchange,0.863716137,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,40.13321156,1.96E-05,1,60,0.863716137,-0.311007251,,,
15,sanchokappen1989,sanchokappen1989,figure 2d,pop,umbilicaria,grisea,20,C,CO2 exchange,0.920149194,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,39.58559823,2.09E-05,1,60,0.920149194,-0.365590542,,,
15,sanchokappen1989,sanchokappen1989,figure 2d,pop,umbilicaria,grisea,26,C,CO2 exchange,0.944635865,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,38.79163671,2.15E-05,1,60,0.944635865,-0.521425837,,,
15,sanchokappen1989,sanchokappen1989,figure 2d,pop,umbilicaria,grisea,30,C,CO2 exchange,0.513223181,mg CO2 * G (dry weight)^-1 * hr^-1,mg_co2,g,hr,NA,NA,NA,T,lab,NA,NA,NA,NA,620,620,uE m^-2 s^-1,2220-2320,40.2997,temperate,high,green algae,38.27978928,1.17E-05,1,60,0.513223181,-0.612761877,,,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,-5,C,CO2 exchange,0.104124652,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.037957596,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,43.27621899,2.37E-06,1,60,0.104124652,-0.005530625,0.037957596,0.033740085,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,0,C,CO2 exchange,0.638975362,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.080132702,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,42.4840495,1.45E-05,1,60,0.638975362,-0.120356545,0.080132702,0.037957596,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,5,C,CO2 exchange,0.836245229,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.071697681,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,41.72035996,1.90E-05,1,60,0.836245229,-0.184572338,0.071697681,0.037957596,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,10,C,CO2 exchange,1.041950118,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.042175106,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,40.98364161,2.37E-05,1,60,1.041950118,-0.316628282,0.042175106,0.033740085,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,15,C,CO2 exchange,1.053469526,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.113872787,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,40.27249044,2.39E-05,1,60,1.053469526,-0.532854449,0.113872787,0.06748017,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,20,C,CO2 exchange,1.402749768,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.177135447,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,39.58559823,3.19E-05,1,60,1.402749768,-0.934651084,0.177135447,0.092785234,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,25,C,CO2 exchange,0.629452214,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.156137889,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,38.9217445,1.43E-05,1,60,0.629452214,-1.15087725,0.156137889,0.071697681,
1,sonesson1989,sonesson1989,figure 2,pop,parmelia,olivacea,30,C,CO2 exchange,-0.304110743,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.134960341,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,38.27978928,-6.91E-06,1,60,-0.304110743,-1.519113791,0.134960341,0.097002745,
2,sonesson1989,sonesson1989,figure 2,pop,parmeliopsis,ambigua,-5,C,CO2 exchange,0.087074618,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.037957596,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,43.27621899,1.98E-06,1,60,0.087074618,-0.013965646,0.037957596,0.033740085,
2,sonesson1989,sonesson1989,figure 2,pop,parmeliopsis,ambigua,0,C,CO2 exchange,0.343749616,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.042175106,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,42.4840495,7.81E-06,1,60,0.343749616,-0.128971557,0.042175106,0.042175106,
2,sonesson1989,sonesson1989,figure 2,pop,parmeliopsis,ambigua,5,C,CO2 exchange,0.422749195,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.029522575,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,41.72035996,9.61E-06,1,60,0.422749195,-0.184752329,0.029522575,0.037957596,
2,sonesson1989,sonesson1989,figure 2,pop,parmeliopsis,ambigua,10,C,CO2 exchange,0.417578552,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.03584884,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,40.98364161,9.49E-06,1,60,0.417578552,-0.308193261,0.03584884,0.037957596,
2,sonesson1989,sonesson1989,figure 2,pop,parmeliopsis,ambigua,15,C,CO2 exchange,1.062084538,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.025305064,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,40.27249044,2.41E-05,1,60,1.062084538,-0.532854449,0.025305064,0.037957596,
2,sonesson1989,sonesson1989,figure 2,pop,parmeliopsis,ambigua,20,C,CO2 exchange,0.64323787,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.059045149,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,39.58559823,1.46E-05,1,60,0.64323787,-1.002311245,0.059045149,0.096912749,
2,sonesson1989,sonesson1989,figure 2,pop,parmeliopsis,ambigua,25,C,CO2 exchange,-0.366240279,mg CO2 * g^-1 * hr^-1,mg_co2,g,hr,0.160265405,2 SEM,11,T,lab,NA,NA,NA,NA,500,500,umol * m^-2 * s^-1,NA,68.2,arctic,neutral,green algae,38.9217445,-8.32E-06,1,60,-0.366240279,-1.176362305,0.160265405,0.037957596,
1,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,-1,C,net photosynthesis,0.340659341,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,shade form,760,760,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,42.64015477,7.74E-06,0.001,60,0.340659341,-0.133241758,,,
1,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,6,C,net photosynthesis,0.686813187,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,shade form,760,760,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,41.57090497,1.56E-05,0.001,60,0.686813187,-0.384615385,,,
1,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,11,C,net photosynthesis,0.67032967,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,shade form,760,760,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,40.83940919,1.52E-05,0.001,60,0.67032967,-0.747252747,,,
1,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,18,C,net photosynthesis,0.43956044,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,shade form,760,760,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,39.85752403,9.99E-06,0.001,60,0.43956044,-1.967032967,,,
1,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,19,C,net photosynthesis,0.159340659,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,shade form,760,760,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,39.72109574,3.62E-06,0.001,60,0.159340659,-1.975274725,,,
3,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,-6,C,net photosynthesis,0.2421875,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,light form,850,850,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,43.4382112,5.50E-06,0.001,60,0.2421875,-0.0625,,,
3,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,-4,C,net photosynthesis,0.4765625,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,light form,850,850,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,43.11543051,1.08E-05,0.001,60,0.4765625,-0.07421875,,,
3,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,4,C,net photosynthesis,1.0859375,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,light form,850,850,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,41.87089346,2.47E-05,0.001,60,1.0859375,-0.625,,,
3,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,8,C,net photosynthesis,1.70703125,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,light form,850,850,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,41.2751845,3.88E-05,0.001,60,1.70703125,-1.3984375,,,
3,kappen1983,kappen1983,figure 6,pop,usnea,sulphurea,9,C,net photosynthesis,2.15234375,mg CO2 * mg Chl^-1 * hr^-1,mg_co2,mg chl,hr,NA,NA,NA,T,lab,NA,NA,variety,light form,850,850,uE m^-2 s^-1,100,-70.47,antarctic,neutral,green algae,41.12889641,4.89E-05,0.001,60,2.15234375,-1.498046875,,,
